source_id,airport_code,name,airport_size
3520,DCA,Ronald Reagan Washington National Airport,large_airport
3520,DCA,Ronald Reagan Washington National Airport,large_airport
3520,DCA,Ronald Reagan Washington National Airport,large_airport
3520,DCA,Ronald Reagan Washington National Airport,large_airport
3520,DCA,Ronald Reagan Washington National Airport,large_airport
3520,DCA,Ronald Reagan Washington National Airport,large_airport
3520,DCA,Ronald Reagan Washington National Airport,large_airport
3520,DCA,Ronald Reagan Washington National Airport,large_airport
3520,DCA,Ronald Reagan Washington National Airport,large_airport
3520,DCA,Ronald Reagan Washington National Airport,large_airport
3520,DCA,Ronald Reagan Washington National Airport,large_airport
3520,DCA,Ronald Reagan Washington National Airport,large_airport
3520,DCA,Ronald Reagan Washington National Airport,large_airport
3520,DCA,Ronald Reagan Washington National Airport,large_airport
3520,DCA,Ronald Reagan Washington National Airport,large_airport
3520,DCA,Ronald Reagan Washington National Airport,large_airport
3520,DCA,Ronald Reagan Washington National Airport,large_airport
3520,DCA,Ronald Reagan Washington National Airport,large_airport
3520,DCA,Ronald Reagan Washington National Airport,large_airport
3520,DCA,Ronald Reagan Washington National Airport,large_airport
3520,DCA,Ronald Reagan Washington National Airport,large_airport
3520,DCA,Ronald Reagan Washington National Airport,large_airport
3520,DCA,Ronald Reagan Washington National Airport,large_airport
3520,DCA,Ronald Reagan Washington National Airport,large_airport
3520,DCA,Ronald Reagan Washington National Airport,large_airport
3520,DCA,Ronald Reagan Washington National Airport,large_airport
3520,DCA,Ronald Reagan Washington National Airport,large_airport
3520,DCA,Ronald Reagan Washington National Airport,large_airport
3093,DEL,Indira Gandhi International Airport,large_airport
3751,DEN,Denver International Airport,large_airport
3751,DEN,Denver International Airport,large_airport
3751,DEN,Denver International Airport,large_airport
3670,DFW,Dallas Fort Worth International Airport,large_airport
3670,DFW,Dallas Fort Worth International Airport,large_airport
3670,DFW,Dallas Fort Worth International Airport,large_airport
3670,DFW,Dallas Fort Worth International Airport,large_airport
3670,DFW,Dallas Fort Worth International Airport,large_airport
3670,DFW,Dallas Fort Worth International Airport,large_airport
3670,DFW,Dallas Fort Worth International Airport,large_airport
3670,DFW,Dallas Fort Worth International Airport,large_airport
3670,DFW,Dallas Fort Worth International Airport,large_airport
3670,DFW,Dallas Fort Worth International Airport,large_airport
3670,DFW,Dallas Fort Worth International Airport,large_airport
3670,DFW,Dallas Fort Worth International Airport,large_airport
3670,DFW,Dallas Fort Worth International Airport,large_airport
3670,DFW,Dallas Fort Worth International Airport,large_airport
3670,DFW,Dallas Fort Worth International Airport,large_airport
3670,DFW,Dallas Fort Worth International Airport,large_airport
3670,DFW,Dallas Fort Worth International Airport,large_airport
3670,DFW,Dallas Fort Worth International Airport,large_airport
3670,DFW,Dallas Fort Worth International Airport,large_airport
3670,DFW,Dallas Fort Worth International Airport,large_airport
3670,DFW,Dallas Fort Worth International Airport,large_airport
3670,DFW,Dallas Fort Worth International Airport,large_airport
3670,DFW,Dallas Fort Worth International Airport,large_airport
3670,DFW,Dallas Fort Worth International Airport,large_airport
3670,DFW,Dallas Fort Worth International Airport,large_airport
3670,DFW,Dallas Fort Worth International Airport,large_airport
3670,DFW,Dallas Fort Worth International Airport,large_airport
3670,DFW,Dallas Fort Worth International Airport,large_airport
3670,DFW,Dallas Fort Worth International Airport,large_airport
3670,DFW,Dallas Fort Worth International Airport,large_airport
3670,DFW,Dallas Fort Worth International Airport,large_airport
3670,DFW,Dallas Fort Worth International Airport,large_airport
3670,DFW,Dallas Fort Worth International Airport,large_airport
3670,DFW,Dallas Fort Worth International Airport,large_airport
3670,DFW,Dallas Fort Worth International Airport,large_airport
3670,DFW,Dallas Fort Worth International Airport,large_airport
3670,DFW,Dallas Fort Worth International Airport,large_airport
3670,DFW,Dallas Fort Worth International Airport,large_airport
3670,DFW,Dallas Fort Worth International Airport,large_airport
3670,DFW,Dallas Fort Worth International Airport,large_airport
3670,DFW,Dallas Fort Worth International Airport,large_airport
3670,DFW,Dallas Fort Worth International Airport,large_airport
3670,DFW,Dallas Fort Worth International Airport,large_airport
3670,DFW,Dallas Fort Worth International Airport,large_airport
3670,DFW,Dallas Fort Worth International Airport,large_airport
3670,DFW,Dallas Fort Worth International Airport,large_airport
3670,DFW,Dallas Fort Worth International Airport,large_airport
3670,DFW,Dallas Fort Worth International Airport,large_airport
3670,DFW,Dallas Fort Worth International Airport,large_airport
3670,DFW,Dallas Fort Worth International Airport,large_airport
3670,DFW,Dallas Fort Worth International Airport,large_airport
3670,DFW,Dallas Fort Worth International Airport,large_airport
3670,DFW,Dallas Fort Worth International Airport,large_airport
3670,DFW,Dallas Fort Worth International Airport,large_airport
3670,DFW,Dallas Fort Worth International Airport,large_airport
3670,DFW,Dallas Fort Worth International Airport,large_airport
3670,DFW,Dallas Fort Worth International Airport,large_airport
3670,DFW,Dallas Fort Worth International Airport,large_airport
3670,DFW,Dallas Fort Worth International Airport,large_airport
3670,DFW,Dallas Fort Worth International Airport,large_airport
3670,DFW,Dallas Fort Worth International Airport,large_airport
3670,DFW,Dallas Fort Worth International Airport,large_airport
3670,DFW,Dallas Fort Worth International Airport,large_airport
3670,DFW,Dallas Fort Worth International Airport,large_airport
3670,DFW,Dallas Fort Worth International Airport,large_airport
3670,DFW,Dallas Fort Worth International Airport,large_airport
3670,DFW,Dallas Fort Worth International Airport,large_airport
3670,DFW,Dallas Fort Worth International Airport,large_airport
3670,DFW,Dallas Fort Worth International Airport,large_airport
3670,DFW,Dallas Fort Worth International Airport,large_airport
3670,DFW,Dallas Fort Worth International Airport,large_airport
1084,DKR,Léopold Sédar Senghor International Airport,medium_airport
1084,DKR,Léopold Sédar Senghor International Airport,medium_airport
11051,DOH,Hamad International Airport,large_airport
3713,DRO,Durango La Plata County Airport,medium_airport
3713,DRO,Durango La Plata County Airport,medium_airport
3999,DRW,Darwin International Airport / RAAF Darwin,large_airport
3999,DRW,Darwin International Airport / RAAF Darwin,large_airport
3729,DSM,Des Moines International Airport,medium_airport
3729,DSM,Des Moines International Airport,medium_airport
3729,DSM,Des Moines International Airport,medium_airport
3645,DTW,Detroit Metropolitan Wayne County Airport,large_airport
3645,DTW,Detroit Metropolitan Wayne County Airport,large_airport
3645,DTW,Detroit Metropolitan Wayne County Airport,large_airport
3645,DTW,Detroit Metropolitan Wayne County Airport,large_airport
599,DUB,Dublin Airport,large_airport
345,DUS,Düsseldorf Airport,large_airport
345,DUS,Düsseldorf Airport,large_airport
345,DUS,Düsseldorf Airport,large_airport
345,DUS,Düsseldorf Airport,large_airport
345,DUS,Düsseldorf Airport,large_airport
345,DUS,Düsseldorf Airport,large_airport
2188,DXB,Dubai International Airport,large_airport
1187,EBB,Entebbe International Airport,large_airport
535,EDI,Edinburgh Airport,large_airport
1943,ELH,North Eleuthera Airport,medium_airport
3559,ELP,El Paso International Airport,medium_airport
3559,ELP,El Paso International Airport,medium_airport
3559,ELP,El Paso International Airport,medium_airport
4099,EUG,Mahlon Sweet Field,medium_airport
4099,EUG,Mahlon Sweet Field,medium_airport
4018,EVV,Evansville Regional Airport,medium_airport
4018,EVV,Evansville Regional Airport,medium_airport
3494,EWR,Newark Liberty International Airport,large_airport
3494,EWR,Newark Liberty International Airport,large_airport
3494,EWR,Newark Liberty International Airport,large_airport
3494,EWR,Newark Liberty International Airport,large_airport
3494,EWR,Newark Liberty International Airport,large_airport
3875,EYW,Key West International Airport,medium_airport
4292,FAR,Hector International Airport,medium_airport
4292,FAR,Hector International Airport,medium_airport
3687,FAT,Fresno Yosemite International Airport,medium_airport
3687,FAT,Fresno Yosemite International Airport,medium_airport
5738,FAY,Fayetteville Regional Airport - Grannis Field,medium_airport
1555,FCO,Rome–Fiumicino Leonardo da Vinci International Airport,large_airport
2878,FDF,Martinique Aimé Césaire International Airport,large_airport
4261,FLG,Flagstaff Pulliam International Airport,medium_airport
4089,FNT,Bishop International Airport,medium_airport
1948,FPO,Grand Bahama International Airport,medium_airport
1948,FPO,Grand Bahama International Airport,medium_airport
340,FRA,Frankfurt Airport,large_airport
4009,FSD,Sioux Falls Regional Airport / Joe Foss Field,medium_airport
4009,FSD,Sioux Falls Regional Airport / Joe Foss Field,medium_airport
3437,FSM,Fort Smith Regional Airport,medium_airport
4041,FWA,Fort Wayne International Airport,medium_airport
4041,FWA,Fort Wayne International Airport,medium_airport
3497,GCK,Garden City Regional Airport,medium_airport
1804,GDL,Guadalajara International Airport,large_airport
1804,GDL,Guadalajara International Airport,large_airport
1804,GDL,Guadalajara International Airport,large_airport
3465,GGG,East Texas Regional Airport,medium_airport
1941,GGT,Exuma International Airport,medium_airport
1738,GIB,Gibraltar Airport,large_airport
4063,GJT,Grand Junction Regional Airport,medium_airport
4063,GJT,Grand Junction Regional Airport,medium_airport
534,GLA,Glasgow International Airport,large_airport
3472,GNV,Gainesville Regional Airport,medium_airport
687,GOT,Göteborg Landvetter Airport,large_airport
4038,GPT,Gulfport Biloxi International Airport,medium_airport
4038,GPT,Gulfport Biloxi International Airport,medium_airport
3653,GRB,Austin Straubel International Airport,medium_airport
5740,GRI,Central Nebraska Regional Airport,medium_airport
3775,GRK,Killeen Regional Airport / Robert Gray Army Airfield,medium_airport
3685,GRR,Gerald R. Ford International Airport,medium_airport
3685,GRR,Gerald R. Ford International Airport,medium_airport
4008,GSO,Piedmont Triad International Airport,medium_airport
4008,GSO,Piedmont Triad International Airport,medium_airport
4008,GSO,Piedmont Triad International Airport,medium_airport
4008,GSO,Piedmont Triad International Airport,medium_airport
4008,GSO,Piedmont Triad International Airport,medium_airport
4034,GSP,Greenville Spartanburg International Airport,medium_airport
4034,GSP,Greenville Spartanburg International Airport,medium_airport
4034,GSP,Greenville Spartanburg International Airport,medium_airport
1665,GVA,Geneva Cointrin International Airport,large_airport
2673,GYE,José Joaquín de Olmedo International Airport,large_airport
2673,GYE,José Joaquín de Olmedo International Airport,large_airport
2673,GYE,José Joaquín de Olmedo International Airport,large_airport
352,HAJ,Hannover Airport,large_airport
342,HAM,Hamburg Helmut Schmidt Airport,large_airport
421,HEL,Helsinki Vantaa Airport,large_airport
421,HEL,Helsinki Vantaa Airport,large_airport
421,HEL,Helsinki Vantaa Airport,large_airport
3077,HKG,Hong Kong International Airport,large_airport
3077,HKG,Hong Kong International Airport,large_airport
3077,HKG,Hong Kong International Airport,large_airport
3077,HKG,Hong Kong International Airport,large_airport
3077,HKG,Hong Kong International Airport,large_airport
1807,HMO,General Ignacio P. Garcia International Airport,medium_airport
3728,HNL,Daniel K Inouye International Airport,large_airport
3728,HNL,Daniel K Inouye International Airport,large_airport
3728,HNL,Daniel K Inouye International Airport,large_airport
3589,HPN,Westchester County Airport,medium_airport
3589,HPN,Westchester County Airport,medium_airport
3589,HPN,Westchester County Airport,medium_airport
4113,HSV,Huntsville International Carl T Jones Field,medium_airport
4113,HSV,Huntsville International Carl T Jones Field,medium_airport
4113,HSV,Huntsville International Carl T Jones Field,medium_airport
3714,IAD,Washington Dulles International Airport,large_airport
3714,IAD,Washington Dulles International Airport,large_airport
3550,IAH,George Bush Intercontinental Houston Airport,large_airport
3550,IAH,George Bush Intercontinental Houston Airport,large_airport
3550,IAH,George Bush Intercontinental Houston Airport,large_airport
3457,ICT,Wichita Eisenhower National Airport,medium_airport
3845,ILM,Wilmington International Airport,medium_airport
3845,ILM,Wilmington International Airport,medium_airport
3845,ILM,Wilmington International Airport,medium_airport
3585,IND,Indianapolis International Airport,large_airport
3585,IND,Indianapolis International Airport,large_airport
3585,IND,Indianapolis International Airport,large_airport
3585,IND,Indianapolis International Airport,large_airport
2223,ISB,Islamabad International Airport,large_airport
3857,ISP,Long Island Mac Arthur Airport,medium_airport
1701,IST,İstanbul Airport,large_airport
3580,JAN,Jackson-Medgar Wiley Evers International Airport,medium_airport
3580,JAN,Jackson-Medgar Wiley Evers International Airport,medium_airport
3580,JAN,Jackson-Medgar Wiley Evers International Airport,medium_airport
3712,JAX,Jacksonville International Airport,large_airport
3712,JAX,Jacksonville International Airport,large_airport
3712,JAX,Jacksonville International Airport,large_airport
3797,JFK,John F Kennedy International Airport,large_airport
3797,JFK,John F Kennedy International Airport,large_airport
3797,JFK,John F Kennedy International Airport,large_airport
3797,JFK,John F Kennedy International Airport,large_airport
3797,JFK,John F Kennedy International Airport,large_airport
3797,JFK,John F Kennedy International Airport,large_airport
3797,JFK,John F Kennedy International Airport,large_airport
3797,JFK,John F Kennedy International Airport,large_airport
3797,JFK,John F Kennedy International Airport,large_airport
3797,JFK,John F Kennedy International Airport,large_airport
3797,JFK,John F Kennedy International Airport,large_airport
3797,JFK,John F Kennedy International Airport,large_airport
3797,JFK,John F Kennedy International Airport,large_airport
3797,JFK,John F Kennedy International Airport,large_airport
3797,JFK,John F Kennedy International Airport,large_airport
3797,JFK,John F Kennedy International Airport,large_airport
3797,JFK,John F Kennedy International Airport,large_airport
3797,JFK,John F Kennedy International Airport,large_airport
3797,JFK,John F Kennedy International Airport,large_airport
3797,JFK,John F Kennedy International Airport,large_airport
3797,JFK,John F Kennedy International Airport,large_airport
3797,JFK,John F Kennedy International Airport,large_airport
4354,JLN,Joplin Regional Airport,medium_airport
